Solutions,92,Building time,0.000s,Nodes,437 (10 390.9 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (7 080.1 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.001s,Nodes,437 (14 165.3 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (32 840.2 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (20 830.3 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,Moyenne solutions,Moyenne backtacks,Moyenne fails
Solutions,92,Building time,0.000s,Nodes,437 (48 505.0 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,92,691,254
Solutions,92,Building time,0.000s,Nodes,437 (48 584.6 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (43 011.1 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (51 533.6 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (38 714.5 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (42 048.8 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (40 857.7 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.006s,Nodes,437 (53 628.8 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (38 620.7 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (45 350.2 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (43 737.1 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (30 328.6 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (56 586.0 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (55 908.0 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (56 278.8 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (50 708.7 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (48 304.8 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (56 519.9 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (52 697.7 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (43 913.2 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (53 963.8 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (54 460.1 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (70 631.3 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (70 610.7 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (71 273.2 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (20 681.3 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (71 876.9 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.001s,Nodes,437 (76 832.4 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.001s,Nodes,437 (74 715.7 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (54 772.5 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (76 391.5 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (78 669.5 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (74 893.1 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (65 338.8 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (73 167.2 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (73 404.1 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (72 487.4 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (82 676.9 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (82 227.1 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (50 123.6 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (76 881.2 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (77 658.9 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (78 524.7 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (79 085.4 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (78 317.0 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (77 955.2 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (81 520.3 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (73 691.2 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (70 244.9 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (82 185.2 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (74 785.0 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (50 059.7 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (26 188.6 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (26 302.5 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (52 619.4 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (56 080.8 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (72 447.5 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (82 970.0 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (72 690.7 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (82 946.3 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (82 208.5 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (80 195.6 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (83 625.1 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (71 752.5 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.001s,Nodes,437 (48 029.8 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (53 863.7 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (83 150.7 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (75 796.9 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (65 845.9 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (80 431.2 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (82 143.3 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (84 022.2 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (81 269.2 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (56 161.1 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (74 010.7 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (52 417.9 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (48 479.1 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (56 506.7 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (69 695.0 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (65 962.6 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (78 887.6 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (72 105.5 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (74 443.5 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (73 137.7 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (74 535.3 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (76 544.6 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (81 800.6 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (55 092.8 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (62 375.5 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (79 776.7 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (72 087.6 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (60 945.0 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (84 629.9 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (32 644.4 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (59 566.5 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (58 637.3 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (72 770.9 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (81 269.1 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (71 420.5 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (77 921.7 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (85 106.4 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (61 978.5 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (77 658.9 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (75 258.3 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (44 664.8 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (82 667.5 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (73 027.3 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (43 049.4 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (83 476.0 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (79 132.8 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
Solutions,92,Building time,0.000s,Nodes,437 (36 605.8 n/s),Backtracks,691,Fails,254,Restarts,0,Reines Max,8,Reines placees,0,,,,
